TeacherID,ExperienceYears,EducationLevel,PayScheme,BaseSalary,BonusReceived,JobSatisfactionScore,StressLevelScore,RetentionStatus,SchoolID,Region,SchoolType,StudentSES,AvgStudentPerformance,BudgetPerStudent
2020,10,Masters,Traditional,55000,0.0,4.576874583597006,7.0564367302684206,Stayed,15,Urban,Private,Medium,52.75082167486967,12610.957614308658
2020,2,Masters,Traditional,47000,0.0,6.264750666653317,5.2195283700643635,Stayed,61,Urban,Private,Low,65.2082576215471,11038.693028482345
2020,6,Masters,Traditional,51000,0.0,6.01465615525455,4.760107449282704,Stayed,22,Suburban,Private,Medium,67.74223699513465,11190.314050873827
2020,10,Masters,Traditional,55000,0.0,7.053493052555392,6.576225591255055,Stayed,100,Rural,Charter,Medium,67.65412866624852,12475.632623946924
2020,11,Bachelors,Traditional,51000,0.0,9.880092519349835,4.506944539635599,Left,156,Urban,Charter,Low,62.85648581973632,8414.25433547531
2021,21,Masters,Traditional,66000,0.0,9.74288607331395,5.464096997224037,Stayed,9,Suburban,Charter,High,65.30525614065049,11094.194762340076
2021,22,Bachelors,Performance-Based,62000,5871.376931059002,5.524038507059923,6.162047802973122,Stayed,174,Rural,Public,High,73.41151974816644,12733.74853488905
2021,11,Masters,Traditional,56000,0.0,5.497277806656417,3.649203720059854,Stayed,274,Suburban,Charter,High,70.10233061019586,9561.798942382271
2021,24,Masters,Traditional,69000,0.0,7.479089797104959,5.86465508866672,Stayed,63,Suburban,Public,Low,58.93665025993972,9782.479703086285
2021,10,Doctorate,Traditional,60000,0.0,7.342845124171063,4.580648480923589,Stayed,198,Suburban,Charter,High,71.53725105945527,9619.322643832784
2022,21,Bachelors,Traditional,61000,0.0,7.571821548955087,4.913758590553864,Stayed,82,Urban,Public,Medium,73.57112571511746,8801.214709111955
2022,13,Masters,Traditional,58000,0.0,5.719527930078695,6.405230065361387,Left,161,Urban,Charter,Low,60.253183297726785,13929.450265832778
2022,21,Masters,Traditional,66000,0.0,4.948088330192367,5.270286842341853,Stayed,73,Rural,Charter,Low,69.64173960890048,12902.287215590084
2022,12,Masters,Traditional,57000,0.0,8.19979166500383,5.147569638931854,Stayed,230,Urban,Private,Medium,76.79597748934675,8191.366749791183
2022,9,Bachelors,Traditional,49000,0.0,8.691828298971178,3.911473527724142,Stayed,219,Rural,Charter,Medium,65.14636452170896,10198.664610858452
2023,10,Masters,Performance-Based,55000,4296.751099872862,5.822805142413151,5.757178716648767,Stayed,186,Urban,Charter,High,77.14000494092092,7155.492580804652
2023,17,Bachelors,Traditional,57000,0.0,8.523250400884976,3.050169123059319,Left,135,Rural,Charter,High,60.80575765766197,13004.714104192057
2023,21,Bachelors,Traditional,61000,0.0,3.0565583593007606,4.209816692864566,Stayed,174,Rural,Public,High,73.41151974816644,12733.74853488905
2023,16,Bachelors,Traditional,56000,0.0,8.624315191827993,7.913986561841822,Stayed,6,Rural,Charter,Medium,67.6586304305082,10234.654766617565
2023,22,Masters,Traditional,67000,0.0,8.081696262176992,5.244568209802834,Stayed,107,Urban,Public,Medium,88.8618590121053,7864.759141234811
2024,1,Bachelors,Performance-Based,41000,7370.699094151192,5.229471362489239,5.696117905426677,Stayed,264,Urban,Public,High,59.756123586657104,9347.952935664318
2024,22,Masters,Traditional,67000,0.0,7.022606828923318,2.246002454037436,Stayed,265,Urban,Charter,High,67.4743184860684,12402.427844327889
2024,9,Bachelors,Traditional,49000,0.0,8.349208052946762,4.104885004185685,Stayed,199,Suburban,Public,Medium,70.58208718446,8248.763493230486
2024,17,Bachelors,Traditional,57000,0.0,9.91700068262875,3.3840669856023062,Stayed,27,Suburban,Public,Low,58.490064225776976,12316.221747000136
2024,21,Masters,Traditional,66000,0.0,6.874177676856643,3.4117718152591268,Left,36,Suburban,Private,Medium,57.791563500289776,9705.885236995722
2025,20,Bachelors,Traditional,60000,0.0,8.092275569634294,6.409436474303251,Stayed,57,Suburban,Charter,Medium,61.607824767773614,9962.97372801522
2025,25,Bachelors,Traditional,65000,0.0,9.341876913212916,4.582437210450369,Stayed,274,Suburban,Charter,High,70.10233061019586,9561.798942382271
2025,12,Masters,Performance-Based,57000,1151.2881412036227,4.297481372984324,5.4258633941049705,Stayed,28,Urban,Charter,High,73.75698018345672,11583.325387925872
2025,27,Masters,Performance-Based,72000,5761.143027752585,4.412050824158923,6.316982825675531,Left,121,Rural,Charter,Medium,77.91031947043047,14121.495849763975
2025,27,Doctorate,Performance-Based,77000,4389.523455495198,5.639669252541835,6.196869640343106,Stayed,201,Urban,Charter,Low,73.57787360348283,11852.355095063283
2026,14,Bachelors,Traditional,54000,0.0,7.521398156462178,7.304476814080472,Stayed,69,Rural,Charter,Medium,73.61636025047635,10195.352197097664
2026,16,Masters,Traditional,61000,0.0,7.3438234118547925,5.577195670255483,Stayed,121,Rural,Charter,Medium,77.91031947043047,14121.495849763975
2026,12,Masters,Traditional,57000,0.0,5.899314602243746,4.7464764482367805,Left,168,Urban,Charter,High,88.96792982653947,11515.01542009461
2026,23,Bachelors,Traditional,63000,0.0,6.780705228231001,5.358236488905562,Stayed,170,Rural,Public,Low,62.4626383564251,8848.36351871064
2026,30,Masters,Traditional,75000,0.0,8.44665346647208,5.281767668918956,Stayed,82,Urban,Public,Medium,73.57112571511746,8801.214709111955
2027,15,Bachelors,Performance-Based,55000,6466.551368606559,2.737588945616664,5.154788334411443,Stayed,22,Suburban,Private,Medium,67.74223699513465,11190.314050873827
2027,2,Bachelors,Traditional,42000,0.0,7.6234127869980535,4.450181460879104,Stayed,184,Urban,Charter,Low,74.82472415243186,10406.927271734447
2027,8,Bachelors,Traditional,48000,0.0,5.7108967033994755,6.457228997402153,Stayed,43,Suburban,Charter,Medium,68.8435171761176,10489.933142217445
2027,29,Masters,Traditional,74000,0.0,6.839350499632372,5.7634926658505785,Left,130,Rural,Public,Medium,64.965243458838,6482.521027153771
2027,24,Bachelors,Performance-Based,64000,3622.6983822222987,6.4784568538120535,5.291590342779047,Stayed,176,Rural,Private,Medium,78.27183249036024,9501.927920887243
2028,11,Bachelors,Performance-Based,51000,6345.933904428901,5.320788993616318,6.1208425105131505,Stayed,203,Suburban,Private,Low,80.83051243175277,7202.864852361718
2028,15,Bachelors,Traditional,55000,0.0,8.332035651621663,9.109499753893527,Left,75,Suburban,Charter,Low,43.80254895910255,14306.364915023114
2028,4,Masters,Traditional,49000,0.0,6.139753624838138,6.17339930613246,Stayed,1,Rural,Charter,Low,74.96714153011233,8342.009978155855
2028,27,Bachelors,Performance-Based,67000,2284.8502604860873,8.988358369725882,5.536261195618735,Stayed,140,Rural,Charter,Medium,57.69135683566045,9888.904602206763
2028,7,Bachelors,Performance-Based,47000,3799.6759364126856,6.9069528092881365,4.0900614219307805,Stayed,18,Rural,Public,Low,73.14247332595274,9379.466486813088
2029,6,Masters,Performance-Based,51000,4746.576219650845,6.7700963708479245,6.819231280143753,Left,33,Rural,Private,Low,69.86502775262066,10151.609116387453
2029,4,Bachelors,Traditional,44000,0.0,10.0,6.9059637694833755,Stayed,190,Rural,Public,Medium,54.851527753141355,11763.2795138989
2029,21,Masters,Performance-Based,66000,5743.177100137575,7.022861587400971,7.618736880684495,Stayed,78,Suburban,Charter,Medium,67.00992649534132,10366.684011476704
2029,2,Masters,Traditional,47000,0.0,7.758279048849585,7.330695419659943,Stayed,146,Rural,Private,High,77.81822871777311,11339.345097660076
2029,10,Masters,Performance-Based,55000,5318.95437500798,4.1964909194612385,5.88057080915984,Stayed,21,Rural,Private,Medium,84.65648768921554,10193.991929985435
2030,28,Bachelors,Performance-Based,68000,4805.218201243909,8.996939689756198,7.507338456132382,Stayed,77,Rural,Private,Low,70.87047068238171,11744.641273441357
2030,7,Bachelors,Performance-Based,47000,2927.3893435325153,3.920088950926194,4.538518654471304,Stayed,4,Rural,Public,High,85.23029856408026,11220.74053086693
2030,21,Masters,Traditional,66000,0.0,4.87103369435914,5.995380438798643,Stayed,259,Rural,Private,High,74.43819428146229,10788.904284756594
2030,25,Bachelors,Performance-Based,65000,3640.6173414827435,5.615846295801597,6.257182003760838,Stayed,83,Rural,Private,High,84.77894044741517,5752.208551380386
2030,24,Bachelors,Traditional,64000,0.0,7.384677600754627,4.571294112535651,Stayed,105,Rural,Private,High,68.3871428833399,9099.869057041513
2031,21,Bachelors,Traditional,61000,0.0,5.602626962494338,6.495012505657588,Stayed,204,Urban,Private,Low,80.53802052034902,11125.938473381142
2031,5,Bachelors,Performance-Based,45000,3154.907343103834,1.0918194978717324,7.560338259680162,Stayed,13,Suburban,Charter,Medium,72.41962271566034,11650.83269797606
2031,30,Masters,Traditional,75000,0.0,7.248385757256204,3.3618126332841944,Stayed,187,Suburban,Public,Medium,74.73237624573545,8706.854231514946
2031,10,Bachelors,Traditional,50000,0.0,10.0,4.4629502818014535,Stayed,107,Urban,Public,Medium,88.8618590121053,7864.759141234811
2031,26,Masters,Traditional,71000,0.0,6.759529737240183,3.5996371224494164,Stayed,77,Rural,Private,Low,70.87047068238171,11744.641273441357
2032,22,Bachelors,Traditional,62000,0.0,7.042155855853155,2.671326933378836,Stayed,52,Rural,Charter,Low,66.14917719583684,12950.712433899103
2032,1,Masters,Performance-Based,46000,2069.169409657976,6.189689118781073,8.996653333262532,Stayed,117,Urban,Charter,High,69.65288230294756,13102.303951045045
2032,23,Masters,Performance-Based,68000,3905.9314895130756,6.428506352035617,6.936449556823205,Left,266,Urban,Charter,Low,57.52216818035151,9183.849253956898
2032,24,Bachelors,Performance-Based,64000,236.6331359885371,4.470710764674425,5.562331073193438,Left,233,Rural,Private,High,70.45571839903813,9867.840402705368
2032,18,Bachelors,Traditional,58000,0.0,5.035119391593875,2.8104920072806037,Stayed,291,Rural,Private,Low,67.91877749642725,10143.132474438786
2033,17,Bachelors,Traditional,57000,0.0,5.530399108713725,4.741458925505985,Stayed,297,Rural,Public,Medium,78.9959987543325,9460.250129413258
2033,10,Masters,Traditional,55000,0.0,8.604678136695082,5.737099813850721,Stayed,129,Rural,Charter,Low,70.99651365087641,12116.848973699176
2033,25,Doctorate,Traditional,75000,0.0,6.116259341604006,4.890938655895568,Stayed,196,Urban,Private,Medium,73.85317379728836,11077.820087369317
2033,23,Bachelors,Performance-Based,63000,6641.92840453439,5.309185490897949,5.66538205451951,Stayed,214,Rural,Private,High,76.51391251305797,8184.872675916804
2033,2,Masters,Performance-Based,47000,2460.046127345879,6.25025285731773,5.904387977805196,Stayed,88,Suburban,Public,Medium,73.28751109659684,13752.341678431772
2034,2,Masters,Traditional,47000,0.0,6.434128249685959,6.64462337692373,Stayed,117,Urban,Charter,High,69.65288230294756,13102.303951045045
2034,26,Bachelors,Traditional,66000,0.0,5.643023036334715,6.429417891067425,Stayed,290,Suburban,Charter,Low,63.77300480179406,8287.832348182266
2034,11,Bachelors,Traditional,51000,0.0,8.517393959149736,3.463196919436497,Stayed,159,Rural,Public,Low,58.08696502797351,8892.701389305636
2034,15,Masters,Performance-Based,60000,5714.317547882318,4.582601271543455,7.127464586759989,Stayed,147,Urban,Private,High,57.63049289121918,10733.196492193696
2034,2,Masters,Traditional,47000,0.0,4.738219100204347,2.8178641695177986,Stayed,87,Rural,Private,Low,79.15402117702074,10683.51195155432
2035,30,Bachelors,Traditional,70000,0.0,5.55097394167853,4.40629424875755,Stayed,82,Urban,Public,Medium,73.57112571511746,8801.214709111955
2035,28,Bachelors,Traditional,68000,0.0,6.371110078943513,5.7242648469271025,Stayed,296,Urban,Private,High,63.070904047393455,8979.967202290505
2035,27,Masters,Traditional,72000,0.0,7.559112205202705,7.57296003747075,Stayed,177,Rural,Charter,Medium,70.13001891877907,11153.113926111533
2035,19,Masters,Traditional,64000,0.0,7.229887088188615,3.487966907499985,Stayed,260,Suburban,Private,Low,77.74634053429337,9158.031038359473
2035,5,Masters,Traditional,50000,0.0,6.462175750542382,6.853020405000887,Stayed,210,Rural,Charter,High,100.0,8338.099767177924
2036,15,Masters,Performance-Based,60000,7783.038149990685,5.905033670763095,6.754638597180834,Stayed,134,Urban,Private,High,74.73592430635182,11435.084511591926
2036,9,Bachelors,Performance-Based,49000,3120.5354654451457,7.236338286083065,7.5207404963059545,Stayed,46,Urban,Public,Low,62.801557916052914,10464.099874715273
2036,6,Bachelors,Traditional,46000,0.0,7.443520875082202,8.10745378191818,Stayed,20,Suburban,Charter,High,55.87696298664709,9739.713891264631
2036,10,Bachelors,Traditional,50000,0.0,10.0,5.97828514108556,Stayed,115,Urban,Public,Medium,68.07639035218878,10664.628023959183
2036,8,Masters,Traditional,53000,0.0,9.382034545418302,8.37697696062775,Stayed,211,Urban,Private,High,75.70890510693167,10540.913651559678
2037,24,Bachelors,Performance-Based,64000,4510.563527672145,3.869475302349536,8.112029220604057,Stayed,255,Suburban,Charter,Medium,54.80630034045987,10675.205324150404
2037,25,Bachelors,Traditional,65000,0.0,7.030781004362414,5.297999379055968,Stayed,89,Rural,Private,Low,64.70239796232961,11900.847676372101
2037,24,Masters,Traditional,69000,0.0,8.961897008107407,5.39424602799976,Stayed,51,Rural,Charter,Low,73.24083969394795,10621.81513119601
2037,17,Bachelors,Traditional,57000,0.0,8.128467052957793,5.288869253209057,Stayed,238,Rural,Charter,Medium,71.86454314769428,9230.888911540349
2037,12,Bachelors,Traditional,52000,0.0,5.115584517524776,4.995399999289125,Stayed,274,Suburban,Charter,High,70.10233061019586,9561.798942382271
2038,30,Masters,Performance-Based,75000,5267.459447447079,8.475907062978111,7.078204443667731,Stayed,136,Urban,Charter,Medium,85.4993440501754,10148.18956083955
2038,26,Doctorate,Performance-Based,76000,5670.973486331954,2.5849404031328187,7.933186138685502,Stayed,283,Suburban,Private,Medium,85.86016816145352,11265.56373221257
2038,26,Masters,Performance-Based,71000,2504.672125941578,8.870157307909118,6.8749403515724,Left,24,Suburban,Charter,High,55.75251813786544,14184.77455137092
2038,18,Bachelors,Traditional,58000,0.0,7.25521298214793,5.384042565160542,Stayed,250,Suburban,Charter,High,74.04981710960955,8792.02962656836
2038,4,Doctorate,Traditional,54000,0.0,5.377902799778589,3.7724146179095195,Stayed,129,Rural,Charter,Low,70.99651365087641,12116.848973699176
2039,2,Masters,Performance-Based,47000,2727.459621062487,6.641413762752442,9.99519352279004,Stayed,112,Rural,Private,High,69.73486124550783,7750.715816324262
2039,24,Doctorate,Traditional,74000,0.0,5.4040220171317745,5.3684128409227325,Stayed,211,Urban,Private,High,75.70890510693167,10540.913651559678
2039,9,Masters,Performance-Based,54000,4383.428239859566,8.064765341061648,5.380386418802849,Stayed,13,Suburban,Charter,Medium,72.41962271566034,11650.83269797606
2039,11,Bachelors,Traditional,51000,0.0,8.25059676547571,6.139884832011961,Stayed,70,Rural,Charter,Low,63.54880245394876,8453.980432289067
2039,20,Bachelors,Performance-Based,60000,2862.82386071307,5.742528301326626,4.838800409848896,Stayed,26,Suburban,Private,Low,71.10922589709867,7571.622774424535
2040,23,Masters,Traditional,68000,0.0,4.447177983225604,5.13884158102112,Stayed,9,Suburban,Charter,High,65.30525614065049,11094.194762340076
2040,10,Doctorate,Traditional,60000,0.0,6.840205706549668,4.448712698298649,Stayed,174,Rural,Public,High,73.41151974816644,12733.74853488905
2040,5,Masters,Traditional,50000,0.0,6.772154162428368,4.904385023998691,Stayed,126,Rural,Private,High,91.90455625809979,12737.263115064698
2040,7,Masters,Performance-Based,52000,4836.711980472874,2.0039572809237263,8.299449846308084,Stayed,4,Rural,Public,High,85.23029856408026,11220.74053086693
2040,7,Bachelors,Performance-Based,47000,5227.611483661276,5.873730541018817,3.078037120865736,Stayed,210,Rural,Charter,High,100.0,8338.099767177924
2041,30,Doctorate,Performance-Based,80000,3211.523820506427,8.884693768182984,8.162930266525521,Left,99,Suburban,Private,Low,70.05113456642461,9770.920309494764
2041,2,Bachelors,Performance-Based,42000,7837.079945093645,5.3274860920835545,6.873094779948725,Stayed,34,Urban,Charter,High,59.422890710440996,8645.676576975777
2041,21,Bachelors,Traditional,61000,0.0,8.716706318058442,5.722984861112989,Stayed,263,Rural,Private,High,37.58732659930927,11742.249406863384
2041,8,Masters,Performance-Based,53000,6565.68005962331,2.827522009967674,6.943174898924243,Stayed,30,Suburban,Public,Medium,67.08306250206724,11256.69101852856
2041,11,Bachelors,Traditional,51000,0.0,4.790820894781809,7.6413178026154185,Stayed,274,Suburban,Charter,High,70.10233061019586,9561.798942382271
2042,4,Bachelors,Traditional,44000,0.0,5.918145310110528,2.270820453322836,Stayed,85,Rural,Charter,Low,61.91506397106812,8481.734676892604
2042,3,Bachelors,Traditional,43000,0.0,6.251760858613869,6.178099222145734,Stayed,59,Rural,Charter,Low,73.31263431403563,10645.437120676179
2042,2,Masters,Traditional,47000,0.0,5.9489157407873705,5.599474842379447,Stayed,238,Rural,Charter,Medium,71.86454314769428,9230.888911540349
2042,19,Masters,Performance-Based,64000,2849.9932013812013,6.71135449024951,6.337271657241276,Stayed,138,Suburban,Public,High,66.77938483794324,7239.797083570217
2042,18,Bachelors,Traditional,58000,0.0,6.643506558321087,3.9000893245642523,Stayed,78,Suburban,Charter,Medium,67.00992649534132,10366.684011476704
2043,13,Bachelors,Traditional,53000,0.0,6.9154119151503775,5.1929135542428275,Stayed,120,Urban,Private,Low,77.51933032686775,10135.036962820217
2043,22,Masters,Performance-Based,67000,2526.760780205293,2.606743190800108,5.194472434785331,Stayed,128,Urban,Private,Medium,64.33702270397228,11372.102919996878
2043,27,Bachelors,Traditional,67000,0.0,5.945868667193037,4.9830251249212925,Stayed,201,Urban,Charter,Low,73.57787360348283,11852.355095063283
